yearID,lgID,teamID,franchID,name,park,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path
1994,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.004949537,0.966387203,0.961317483,1.05997156,0.985966046,0.971020676,1.055624527,1.04616446,1.002347138,0.97455286,0.997685605,1.046710962,
1994,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,321,339,356,374,356,339,321,9,9,9,9,9,9,9,0.997075776,0.995493946,1.025790921,1.016986771,0.998032003,1.022564557,1.052377251,1.030040438,1.000649317,1.034351222,1.0554653,1.003199979,
1994,AL,HAI,HAI,Haitai Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,321,339,356,374,356,339,321,22,22,22,22,22,22,22,0.997622948,1.075985595,1.018429739,0.981600561,1.010311281,1.05004292,0.996344915,1.02444268,1.000398521,1.071862789,0.991929337,0.989800006,
1994,AL,TAI,SM,Taipyungyang Dolphins,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,21,21,21,21,21,21,21,0.994699975,1.031555587,1.004826478,0.965794619,1.00938589,1.035153896,1.01396184,0.982038873,1.002278743,1.017247779,0.990154039,0.982577377,
1994,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,25000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989967141,0.951970124,0.963837293,0.942921946,0.998621554,0.95450577,0.952208581,0.936919853,0.996707378,0.945090433,0.962591007,0.933353793,
1994,AL,OB,OB,OB Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,25000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989967141,0.951970124,0.963837293,0.942921946,0.998621554,0.95450577,0.952208581,0.936919853,0.996707378,0.945090433,0.962591007,0.933353793,
1995,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,30154,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.008284361,1.043941242,1.011705015,1.053493276,1.007808524,1.032408024,1.003065142,1.027983868,1.001299347,1.028519083,0.986457183,1.057668233,
1995,AL,SBW,SBW,Ssangbangwool Raiders,Jeonju Baseball Stadium,,,,,,,,,10000,,,311,327,344,360,344,327,311,6,6,6,6,6,6,6,1.017433122,0.982696178,1.050255778,1.036309323,0.991253148,0.979798387,0.974209163,1.015489976,0.999612177,0.983285402,1.053126521,1.053335856,
1995,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.004949537,0.966387203,0.961317483,1.05997156,0.985966046,0.971020676,1.055624527,1.04616446,1.002347138,0.97455286,0.997685605,1.046710962,
1995,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,321,339,356,374,356,339,321,9,9,9,9,9,9,9,0.997075776,0.995493946,1.025790921,1.016986771,0.998032003,1.022564557,1.052377251,1.030040438,1.000649317,1.034351222,1.0554653,1.003199979,
1995,AL,HAI,HAI,Haitai Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,321,339,356,374,356,339,321,22,22,22,22,22,22,22,0.997622948,1.075985595,1.018429739,0.981600561,1.010311281,1.05004292,0.996344915,1.02444268,1.000398521,1.071862789,0.991929337,0.989800006,
1995,AL,TAI,SM,Taipyungyang Dolphins,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,21,21,21,21,21,21,21,0.994699975,1.031555587,1.004826478,0.965794619,1.00938589,1.035153896,1.01396184,0.982038873,1.002278743,1.017247779,0.990154039,0.982577377,
1995,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,25000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989967141,0.951970124,0.963837293,0.942921946,0.998621554,0.95450577,0.952208581,0.936919853,0.996707378,0.945090433,0.962591007,0.933353793,
1995,AL,OB,OB,OB Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,25000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989967141,0.951970124,0.963837293,0.942921946,0.998621554,0.95450577,0.952208581,0.936919853,0.996707378,0.945090433,0.962591007,0.933353793,
1996,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.00820016,1.041207482,1.010280417,1.045586021,1.008667825,1.032285993,1.002161472,1.028208373,1.002298154,1.027675766,0.983211838,1.054244734,
1996,AL,SBW,SBW,Ssangbangwool Raiders,Jeonju Baseball Stadium,,,,,,,,,10000,,,311,327,344,360,344,327,311,6,6,6,6,6,6,6,1.017348156,0.9801228,1.048776897,1.028531047,0.992098334,0.979682575,0.97333149,1.015711753,1.0006093,0.982479173,1.049661841,1.049926381,
1996,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.004865614,0.963856533,0.959963837,1.052015681,0.986806724,0.970905902,1.054673506,1.046392936,1.00334699,0.973753792,0.99440332,1.04332293,
1996,AL,HD,SM,Hyundai Unicorns,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,14,14,14,14,14,14,14,0.992963867,1.045109737,1.010858541,1.010533694,1.004292591,1.038133514,1.010889589,0.993761713,0.999445453,1.020475739,0.992496439,1.003401545,
1996,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.99931363,0.997581112,1.028164437,1.01741142,0.998015765,1.020287315,1.060795185,1.017009873,0.997500465,1.036000554,1.072712212,1.001842863,
1996,AL,HAI,HAI,Haitai Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,321,339,356,374,356,339,321,22,22,22,22,22,22,22,0.997539636,1.07316792,1.016995673,0.974232915,1.011172717,1.049918805,0.9954473,1.024666412,1.00139643,1.070983933,0.988665989,0.986596186,
1996,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
1996,AL,OB,OB,OB Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
1997,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.00820016,1.041207482,1.010280417,1.045586021,1.008667825,1.032285993,1.002161472,1.028208373,1.002298154,1.027675766,0.983211838,1.054244734,
1997,AL,SBW,SBW,Ssangbangwool Raiders,Jeonju Baseball Stadium,,,,,,,,,10000,,,311,327,344,360,344,327,311,6,6,6,6,6,6,6,1.017348156,0.9801228,1.048776897,1.028531047,0.992098334,0.979682575,0.97333149,1.015711753,1.0006093,0.982479173,1.049661841,1.049926381,
1997,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.004865614,0.963856533,0.959963837,1.052015681,0.986806724,0.970905902,1.054673506,1.046392936,1.00334699,0.973753792,0.99440332,1.04332293,
1997,AL,HD,SM,Hyundai Unicorns,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,14,14,14,14,14,14,14,0.992963867,1.045109737,1.010858541,1.010533694,1.004292591,1.038133514,1.010889589,0.993761713,0.999445453,1.020475739,0.992496439,1.003401545,
1997,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.99931363,0.997581112,1.028164437,1.01741142,0.998015765,1.020287315,1.060795185,1.017009873,0.997500465,1.036000554,1.072712212,1.001842863,
1997,AL,HAI,HAI,Haitai Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,321,339,356,374,356,339,321,22,22,22,22,22,22,22,0.997539636,1.07316792,1.016995673,0.974232915,1.011172717,1.049918805,0.9954473,1.024666412,1.00139643,1.070983933,0.988665989,0.986596186,
1997,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
1997,AL,OB,OB,OB Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
1998,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.00820016,1.041207482,1.010280417,1.045586021,1.008667825,1.032285993,1.002161472,1.028208373,1.002298154,1.027675766,0.983211838,1.054244734,
1998,AL,SBW,SBW,Ssangbangwool Raiders,Jeonju Baseball Stadium,,,,,,,,,10000,,,311,327,344,360,344,327,311,6,6,6,6,6,6,6,1.017348156,0.9801228,1.048776897,1.028531047,0.992098334,0.979682575,0.97333149,1.015711753,1.0006093,0.982479173,1.049661841,1.049926381,
1998,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.004865614,0.963856533,0.959963837,1.052015681,0.986806724,0.970905902,1.054673506,1.046392936,1.00334699,0.973753792,0.99440332,1.04332293,
1998,AL,HD,SM,Hyundai Unicorns,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,14,14,14,14,14,14,14,0.992963867,1.045109737,1.010858541,1.010533694,1.004292591,1.038133514,1.010889589,0.993761713,0.999445453,1.020475739,0.992496439,1.003401545,
1998,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.99931363,0.997581112,1.028164437,1.01741142,0.998015765,1.020287315,1.060795185,1.017009873,0.997500465,1.036000554,1.072712212,1.001842863,
1998,AL,HAI,HAI,Haitai Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,321,339,356,374,356,339,321,22,22,22,22,22,22,22,0.997539636,1.07316792,1.016995673,0.974232915,1.011172717,1.049918805,0.9954473,1.024666412,1.00139643,1.070983933,0.988665989,0.986596186,
1998,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
1998,AL,OB,OB,OB Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
1999,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.00820016,1.041207482,1.010280417,1.045586021,1.008667825,1.032285993,1.002161472,1.028208373,1.002298154,1.027675766,0.983211838,1.054244734,
1999,AL,SBW,SBW,Ssangbangwool Raiders,Jeonju Baseball Stadium,,,,,,,,,10000,,,311,327,344,360,344,327,311,6,6,6,6,6,6,6,1.017348156,0.9801228,1.048776897,1.028531047,0.992098334,0.979682575,0.97333149,1.015711753,1.0006093,0.982479173,1.049661841,1.049926381,
1999,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.004865614,0.963856533,0.959963837,1.052015681,0.986806724,0.970905902,1.054673506,1.046392936,1.00334699,0.973753792,0.99440332,1.04332293,
1999,AL,HD,SM,Hyundai Unicorns,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,14,14,14,14,14,14,14,0.992963867,1.045109737,1.010858541,1.010533694,1.004292591,1.038133514,1.010889589,0.993761713,0.999445453,1.020475739,0.992496439,1.003401545,
1999,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.99931363,0.997581112,1.028164437,1.01741142,0.998015765,1.020287315,1.060795185,1.017009873,0.997500465,1.036000554,1.072712212,1.001842863,
1999,AL,HAI,HAI,Haitai Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,321,339,356,374,356,339,321,22,22,22,22,22,22,22,0.997539636,1.07316792,1.016995673,0.974232915,1.011172717,1.049918805,0.9954473,1.024666412,1.00139643,1.070983933,0.988665989,0.986596186,
1999,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
1999,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989884468,0.949477208,0.962480099,0.935844611,0.999473022,0.954392948,0.951350729,0.93712447,0.997701604,0.944315521,0.95942418,0.93033268,
2000,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.009744408,1.041656661,1.023828383,1.046103711,1.006888242,1.032110224,0.994498749,1.01997317,1.001228117,1.024670214,0.991774186,1.050276851,
2000,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.006404755,0.964272343,0.972837052,1.052536555,0.985065711,0.970740584,1.046609266,1.038012088,1.002275833,0.970905941,1.00306313,1.039396154,
2000,AL,SK,SK,SK Wyverns,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,16,16,16,16,16,16,16,0.990114931,1.025813175,1.017008701,0.995179065,1.009974919,1.03970996,0.998499043,1.00931808,1.00014843,1.018074643,0.990039271,1.039264917,
2000,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.011022755,0.996841832,0.962965827,1.040934299,0.997008115,0.979124725,1.031719861,1.048135156,1.006311768,1.002419294,1.000234857,1.036444625,
2000,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,1.000844267,0.998011471,1.04195223,1.01791516,0.996254976,1.02011359,1.052684137,1.008864362,0.996435549,1.032970655,1.082053978,0.998072206,
2000,AL,HAI,HAI,Haitai Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,321,339,356,374,356,339,321,22,22,22,22,22,22,22,0.999067556,1.073630888,1.030633691,0.974715277,1.009388715,1.049740033,0.987835914,1.016459577,1.000327355,1.067851721,0.997275835,0.982882913,
2000,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.991400663,0.949886815,0.975387058,0.936307967,0.997709662,0.954230442,0.944076515,0.929618783,0.996636474,0.941553766,0.967779372,0.926831167,
2000,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.991400663,0.949886815,0.975387058,0.936307967,0.997709662,0.954230442,0.944076515,0.929618783,0.996636474,0.941553766,0.967779372,0.926831167,
2001,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.00176077,1.029969521,1.016807894,1.089221041,0.996363615,1.034327935,1.029071707,1.007615196,0.994061401,1.031462526,1.046407007,1.059889507,
2001,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.009355966,1.048222894,1.025859449,1.029053171,1.008764304,1.034398913,0.988650491,1.021264926,1.002124394,1.030049055,0.98481589,1.038751001,
2001,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.006017598,0.970350772,0.974766962,1.035381164,0.986901112,0.972893187,1.040454566,1.03932669,1.003173049,0.976002555,0.99602563,1.027989709,
2001,AL,SK,SBW,SK Wyverns,Sungui baseball stadium,,,,,,,,,12000,,,298,319,339,360,339,319,298,16,16,16,16,16,16,16,0.98973404,1.032279536,1.019026238,0.978958549,1.011856732,1.042015501,0.992627261,1.010596342,1.001043741,1.023418862,0.983093147,1.027859912,
2001,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.010633821,1.003125569,0.964876154,1.023968014,0.998865768,0.98129592,1.025652721,1.049462578,1.007212596,1.007681333,0.993217201,1.02507057,
2001,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,1.000459249,1.00430258,1.04401925,1.001324067,0.998111225,1.022375676,1.046493713,1.010142049,0.997327536,1.038393068,1.074462278,0.987119255,
2001,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.991019278,0.955874563,0.977322026,0.921046997,0.999568622,0.956346434,0.93852477,0.930796109,0.997528641,0.9464963,0.960989423,0.916660023,
2001,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.991019278,0.955874563,0.977322026,0.921046997,0.999568622,0.956346434,0.93852477,0.930796109,0.997528641,0.9464963,0.960989423,0.916660023,
2002,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.008182781,1.048416906,1.022483492,1.028628458,1.010497354,1.036004807,0.984477555,1.018270699,1.000687024,1.026087837,0.973532469,1.049439394,
2002,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,324,342,359,377,359,342,324,8,8,8,8,8,8,8,1.004848293,0.970530371,0.971559143,1.03495384,0.988596601,0.974403594,1.036062974,1.036279507,1.001734174,0.972249182,0.984613775,1.038567373,
2002,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.009459151,1.003311233,0.961700884,1.023545401,1.000581813,0.982819372,1.021323604,1.046385679,1.005767928,1.003806134,0.981837523,1.035618197,
2002,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,335,353,370,353,335,318,10,10,10,10,10,10,10,1.003420816,1.048728622,1.033972372,1.066595124,1.000088876,1.039784343,1.013538468,0.999190926,1.003595752,1.043885228,1.046404231,1.031466556,
2002,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.999296404,1.004488463,1.040583531,1.000910799,0.999825974,1.023962904,1.042076631,1.007180433,0.995897047,1.034399762,1.062151744,0.997276376,
2002,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.995057744,1.01242144,1.021488982,1.004032656,0.997837634,1.027362678,1.033393954,1.036558505,1.00012235,1.03385906,1.051502275,0.99544782,
2002,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989867406,0.956051483,0.974105799,0.920666861,1.001285874,0.957831152,0.934563407,0.928067125,0.996097863,0.942856398,0.949978992,0.926092142,
2002,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989867406,0.956051483,0.974105799,0.920666861,1.001285874,0.957831152,0.934563407,0.928067125,0.996097863,0.942856398,0.949978992,0.926092142,
2003,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.007501819,1.045332335,1.022306462,1.028317513,1.00970537,1.035038985,0.985679684,1.01867259,1.000211497,1.022291229,0.973049721,1.049612656,
2003,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.009573063,0.991211931,0.972776024,1.037059313,0.994091837,0.980953249,1.027559425,1.03353107,1.005059751,0.998252427,0.988092509,1.037418048,
2003,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.008777327,1.000359369,0.961534378,1.023235992,0.9997976,0.981903132,1.022570726,1.046798666,1.005289987,1.00009197,0.981350657,1.035789177,
2003,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,335,353,370,353,335,318,10,10,10,10,10,10,10,1.00274307,1.045643134,1.033793353,1.066272702,0.99930505,1.038814997,1.014776083,0.999585286,1.003118843,1.040022768,1.045885349,1.03163685,
2003,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.998621445,1.001533135,1.040403368,1.000608233,0.999042353,1.023008308,1.043349093,1.007577946,0.995423796,1.0305724,1.061625052,0.997441025,
2003,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.994385647,1.009442772,1.021312125,1.003729146,0.997055572,1.026404913,1.034655814,1.036967613,0.999647091,1.030033698,1.050980865,0.995612167,
2003,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989198814,0.953238662,0.973937145,0.920388551,1.000501109,0.956938208,0.935704587,0.928433414,0.995624517,0.939367754,0.949507924,0.926245039,
2003,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989198814,0.953238662,0.973937145,0.920388551,1.000501109,0.956938208,0.935704587,0.928433414,0.995624517,0.939367754,0.949507924,0.926245039,
2004,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.007501819,1.045332335,1.022306462,1.028317513,1.00970537,1.035038985,0.985679684,1.01867259,1.000211497,1.022291229,0.973049721,1.049612656,
2004,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.009573063,0.991211931,0.972776024,1.037059313,0.994091837,0.980953249,1.027559425,1.03353107,1.005059751,0.998252427,0.988092509,1.037418048,
2004,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.008777327,1.000359369,0.961534378,1.023235992,0.9997976,0.981903132,1.022570726,1.046798666,1.005289987,1.00009197,0.981350657,1.035789177,
2004,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,335,353,370,353,335,318,10,10,10,10,10,10,10,1.00274307,1.045643134,1.033793353,1.066272702,0.99930505,1.038814997,1.014776083,0.999585286,1.003118843,1.040022768,1.045885349,1.03163685,
2004,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.998621445,1.001533135,1.040403368,1.000608233,0.999042353,1.023008308,1.043349093,1.007577946,0.995423796,1.0305724,1.061625052,0.997441025,
2004,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.994385647,1.009442772,1.021312125,1.003729146,0.997055572,1.026404913,1.034655814,1.036967613,0.999647091,1.030033698,1.050980865,0.995612167,
2004,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989198814,0.953238662,0.973937145,0.920388551,1.000501109,0.956938208,0.935704587,0.928433414,0.995624517,0.939367754,0.949507924,0.926245039,
2004,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989198814,0.953238662,0.973937145,0.920388551,1.000501109,0.956938208,0.935704587,0.928433414,0.995624517,0.939367754,0.949507924,0.926245039,
2005,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.000273484,1.029511824,1.015890376,1.085434404,0.997543987,1.035465896,1.024544647,1.00437049,0.993524396,1.025787779,1.035455617,1.065732078,
2005,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.007857403,1.047757086,1.024933764,1.025475706,1.009959367,1.035536953,0.98430125,1.017976266,1.001583033,1.024382085,0.974509094,1.044477047,
2005,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.009929378,0.993511144,0.975276034,1.034193348,0.994341906,0.981425197,1.026122424,1.032824589,1.006437936,1.000294116,0.989574443,1.032342106,
2005,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.009133361,1.0026798,0.964005497,1.020408228,1.000049104,0.982375536,1.021140701,1.046083116,1.006668487,1.002137422,0.98282248,1.030721205,
2005,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.998973894,1.003856289,1.043077178,0.997843002,0.999293668,1.023500488,1.04189001,1.006889206,0.996788767,1.032680192,1.06321727,0.992560685,
